"year","abundance","energy","site_name","scaled_energy"
1994,544,165898.234047638,"bbs_rtrg_113_79",687.500615555431
1995,456,113529.828785023,"bbs_rtrg_113_79",470.48015683635
1996,516,144642.944519123,"bbs_rtrg_113_79",599.416346795423
1997,400,116751.37952101,"bbs_rtrg_113_79",483.830619104671
1998,535,133685.207230007,"bbs_rtrg_113_79",554.006272513383
1999,514,133693.473444606,"bbs_rtrg_113_79",554.040528620194
2000,403,106924.676867206,"bbs_rtrg_113_79",443.107677343694
2001,392,103578.557591931,"bbs_rtrg_113_79",429.24098928231
2004,431,139238.910888756,"bbs_rtrg_113_79",577.021434223339
2005,285,83819.0047841482,"bbs_rtrg_113_79",347.355218789117
2006,323,93204.0895982167,"bbs_rtrg_113_79",386.248047418379
2007,235,56308.4488000463,"bbs_rtrg_113_79",233.348434558303
2008,285,73086.4415645806,"bbs_rtrg_113_79",302.878290735612
2009,231,71468.6308219644,"bbs_rtrg_113_79",296.173904231525
2010,252,75339.6299944322,"bbs_rtrg_113_79",312.215752592141
2011,566,108738.73715185,"bbs_rtrg_113_79",450.625343637777
2012,740,147867.078109528,"bbs_rtrg_113_79",612.777512697884
2013,697,154433.587109109,"bbs_rtrg_113_79",639.989851666883
2016,1020,192349.360091249,"bbs_rtrg_113_79",797.117005033663
2017,1179,261294.954933089,"bbs_rtrg_113_79",1082.83516933907
2018,964,180318.278986754,"bbs_rtrg_113_79",747.258875363864
1970,1096,222568.578430165,"bbs_rtrg_114_14",1008.57930608273
1971,1012,225000.825110158,"bbs_rtrg_114_14",1019.60113893098
1973,701,146977.549842725,"bbs_rtrg_114_14",666.035234064399
1974,918,224316.271468452,"bbs_rtrg_114_14",1016.4990539835
1975,839,213514.985220804,"bbs_rtrg_114_14",967.552550100113
1976,541,119733.262498354,"bbs_rtrg_114_14",542.57654722588
1977,753,146467.499506243,"bbs_rtrg_114_14",663.723918522626
1981,819,166995.837054734,"bbs_rtrg_114_14",756.748983362068
1982,842,164839.129955409,"bbs_rtrg_114_14",746.975770247248
1983,816,137510.224919821,"bbs_rtrg_114_14",623.133634617833
1984,821,163296.813013742,"bbs_rtrg_114_14",739.986693164767
1985,777,159661.230854889,"bbs_rtrg_114_14",723.511892647799
1986,699,138623.168779282,"bbs_rtrg_114_14",628.176988686054
1987,650,156775.505363285,"bbs_rtrg_114_14",710.435100611854
1988,530,117273.223857933,"bbs_rtrg_114_14",531.428773886116
1989,584,140949.492784891,"bbs_rtrg_114_14",638.718828274778
1990,594,131143.446489256,"bbs_rtrg_114_14",594.282298024082
1991,434,113183.896793564,"bbs_rtrg_114_14",512.89780836521
1992,597,130658.08194348,"bbs_rtrg_114_14",592.082847229056
1994,584,130966.578924973,"bbs_rtrg_114_14",593.480814874431
1995,817,184173.653486887,"bbs_rtrg_114_14",834.591014341268
1996,558,132550.971687816,"bbs_rtrg_114_14",600.660560391888
2000,1726,307072.703456777,"bbs_rtrg_114_14",1391.51346678777
2012,1069,275354.149127324,"bbs_rtrg_114_14",1247.77944224043
2013,1508,336177.968360446,"bbs_rtrg_114_14",1523.4052553185
2014,852,278629.552782134,"bbs_rtrg_114_14",1262.62207801862
1990,558,143210.258929804,"bbs_rtrg_114_4",848.133049662544
1991,370,131896.965668215,"bbs_rtrg_114_4",781.132417254068
1992,695,161922.479020469,"bbs_rtrg_114_4",958.952291314998
1993,447,104623.383329921,"bbs_rtrg_114_4",619.610283737517
1994,896,167973.654891129,"bbs_rtrg_114_4",994.789125097573
1995,2162,368063.374605561,"bbs_rtrg_114_4",2179.77898166019
1996,1802,286560.73820227,"bbs_rtrg_114_4",1697.0965252159
1997,1399,229615.597628931,"bbs_rtrg_114_4",1359.8507433924
1998,3228,499480.333181391,"bbs_rtrg_114_4",2958.06865648668
1999,4140,571469.97943601,"bbs_rtrg_114_4",3384.41240223736
2000,3272,515172.958969109,"bbs_rtrg_114_4",3051.00497729227
2001,2662,393089.041049265,"bbs_rtrg_114_4",2327.98829961932
2002,3279,493349.290328517,"bbs_rtrg_114_4",2921.75882707028
2003,5184,778844.162676434,"bbs_rtrg_114_4",4612.54298287677
2004,4488,759783.642742811,"bbs_rtrg_114_4",4499.66100765891
2005,3240,548722.459721943,"bbs_rtrg_114_4",3249.69493568487
2006,3905,594995.758446575,"bbs_rtrg_114_4",3523.73894802413
2007,3848,677991.928819041,"bbs_rtrg_114_4",4015.26654956847
2008,2188,362082.353340329,"bbs_rtrg_114_4",2144.35762397475
2009,2195,380496.651213436,"bbs_rtrg_114_4",2253.41248309743
2010,4404,593692.642024754,"bbs_rtrg_114_4",3516.02151134631
2011,2561,508556.697419163,"bbs_rtrg_114_4",3011.82154080067
2013,3696,560296.367785202,"bbs_rtrg_114_4",3318.2390051919
2015,3148,554182.175794794,"bbs_rtrg_114_4",3282.02897151277
2017,2144,660981.260340038,"bbs_rtrg_114_4",3914.52439435062
2018,1087,265794.614561962,"bbs_rtrg_114_4",1574.11346587128
